Order ID,Date,Product,Price,Quantity,Purchase Type,Payment Method
22092,2024-02-21,Chicken Sandwiches,9.95,211.88,Drive-thru,Credit Card
22093,2024-02-21,Fries,3.49,613.59,Drive-thru,Cash
22094,2024-02-21,Beverages,2.95,564.26,Drive-thru,Gift Card
22095,2024-02-21,Sides & Other,4.99,215.72,Online,Gift Card
22096,2024-02-22,Burgers,12.99,505.84,Drive-thru,Gift Card
22097,2024-02-22,Chicken Sandwiches,9.95,219.7,Online,Credit Card
22098,2024-02-22,Fries,3.49,552.97,In-store,Cash
22099,2024-02-22,Beverages,2.95,553.71,In-store,Cash
22100,2024-02-22,Sides & Other,4.99,209.88,Drive-thru,Cash
22101,2024-02-23,Burgers,12.99,607.84,Drive-thru,Credit Card
22102,2024-02-23,Chicken Sandwiches,9.95,214.44,Drive-thru,Credit Card
22103,2024-02-23,Fries,3.49,644.24,Online,Cash
22104,2024-02-23,Beverages,2.95,715.09,In-store,Cash
22105,2024-02-23,Sides & Other,4.99,180.51,In-store,Credit Card
22106,2024-02-24,Burgers,12.99,769.82,Drive-thru,Credit Card
22107,2024-02-24,Chicken Sandwiches,9.95,242.45,Drive-thru,Credit Card
22108,2024-02-24,Fries,3.49,798.42,Drive-thru,Credit Card
22109,2024-02-24,Beverages,2.95,760.31,Drive-thru,Cash
22110,2024-02-24,Sides & Other,4.99,265.49,In-store,Credit Card
22111,2024-02-25,Burgers,12.99,569.13,In-store,Cash
22112,2024-02-25,Chicken Sandwiches,9.95,238.47,In-store,Gift Card
22113,2024-02-25,Fries,3.49,699.49,In-store,Credit Card
22114,2024-02-25,Beverages,2.95,669.92,In-store,Cash
22115,2024-02-25,Sides & Other,4.99,245.26,In-store,Credit Card
22116,2024-02-26,Burgers,12.99,445.16,In-store,Credit Card
22117,2024-02-26,Chicken Sandwiches,9.95,184.65,In-store,Credit Card
22118,2024-02-26,Fries,3.49,511.29,In-store,Gift Card
22119,2024-02-26,Beverages,2.95,485.82,In-store,Cash
22120,2024-02-26,Sides & Other,4.99,168.62,In-store,Credit Card
22121,2024-02-27,Burgers,12.99,599.3,Online,Cash
22122,2024-02-27,Chicken Sandwiches,9.95,211.01,Drive-thru,Cash
22123,2024-02-27,Fries,3.49,561.1,Online,Credit Card
22124,2024-02-27,Beverages,2.95,557.2,Drive-thru,Cash
22125,2024-02-27,Sides & Other,4.99,179.47,In-store,Cash
22126,2024-02-28,Burgers,12.99,537.13,In-store,Cash
22127,2024-02-28,Chicken Sandwiches,9.95,180.58,Drive-thru,Cash
22128,2024-02-28,Fries,3.49,631.2,In-store,Credit Card
22129,2024-02-28,Beverages,2.95,611.4,In-store,Cash
22130,2024-02-28,Sides & Other,4.99,207.25,Online,Credit Card
22131,2024-02-29,Burgers,12.99,531.68,In-store,Credit Card
22132,2024-02-29,Chicken Sandwiches,9.95,205.95,Online,Gift Card
22133,2024-02-29,Fries,3.49,615.4,In-store,Cash
22134,2024-02-29,Beverages,2.95,608.25,Drive-thru,Credit Card
22135,2024-02-29,Sides & Other,4.99,178.99,Online,Credit Card
22136,2024-03-01,Burgers,12.99,605.27,Drive-thru,Credit Card
22137,2024-03-01,Chicken Sandwiches,9.95,248.61,Drive-thru,Gift Card
22138,2024-03-01,Fries,3.49,789.69,In-store,Credit Card
22139,2024-03-01,Beverages,2.95,723.96,Drive-thru,Credit Card
22140,2024-03-01,Sides & Other,4.99,182.7,In-store,Cash
22141,2024-03-02,Burgers,12.99,737.0,In-store,Cash
22142,2024-03-02,Chicken Sandwiches,9.95,279.59,Drive-thru,Cash
22143,2024-03-02,Fries,3.49,824.76,In-store,Credit Card
22144,2024-03-02,Beverages,2.95,873.32,In-store,Credit Card
22145,2024-03-02,Sides & Other,4.99,251.81,In-store,Credit Card
22146,2024-03-03,Burgers,12.99,754.94,Drive-thru,Credit Card
22147,2024-03-03,Chicken Sandwiches,9.95,210.91,In-store,Gift Card
22148,2024-03-03,Fries,3.49,703.71,In-store,Cash
22149,2024-03-03,Beverages,2.95,781.03,Online,Credit Card
22150,2024-03-03,Sides & Other,4.99,181.66,In-store,Credit Card
22151,2024-03-04,Burgers,12.99,504.34,Drive-thru,Cash
22152,2024-03-04,Chicken Sandwiches,9.95,230.45,Online,Cash
22153,2024-03-04,Fries,3.49,578.35,In-store,Credit Card
22154,2024-03-04,Beverages,2.95,617.69,In-store,Credit Card
22155,2024-03-04,Sides & Other,4.99,151.5,Online,Cash
22156,2024-03-05,Burgers,12.99,497.77,In-store,Credit Card
22157,2024-03-05,Chicken Sandwiches,9.95,195.41,Online,Credit Card
22158,2024-03-05,Fries,3.49,584.98,In-store,Credit Card
22159,2024-03-05,Beverages,2.95,666.28,Drive-thru,Gift Card
22160,2024-03-05,Sides & Other,4.99,204.78,In-store,Credit Card
22161,2024-03-06,Burgers,12.99,496.75,In-store,Cash
22162,2024-03-06,Chicken Sandwiches,9.95,219.37,In-store,Cash
22163,2024-03-06,Fries,3.49,646.77,In-store,Cash
22164,2024-03-06,Beverages,2.95,697.32,Online,Credit Card
22165,2024-03-06,Sides & Other,4.99,244.19,Drive-thru,Gift Card
22166,2024-03-07,Burgers,12.99,502.04,Drive-thru,Credit Card
22167,2024-03-07,Chicken Sandwiches,9.95,196.11,In-store,Gift Card
22168,2024-03-07,Fries,3.49,580.07,Drive-thru,Credit Card
22169,2024-03-07,Beverages,2.95,658.17,Drive-thru,Cash
22170,2024-03-07,Sides & Other,4.99,213.0,Drive-thru,Cash
22171,2024-03-08,Burgers,12.99,703.97,Drive-thru,Cash
22172,2024-03-08,Chicken Sandwiches,9.95,244.12,In-store,Credit Card
22173,2024-03-08,Fries,3.49,708.05,Drive-thru,Cash
22174,2024-03-08,Beverages,2.95,769.53,In-store,Credit Card
22175,2024-03-08,Sides & Other,4.99,203.06,In-store,Credit Card
22176,2024-03-09,Burgers,12.99,874.58,In-store,Cash
22177,2024-03-09,Chicken Sandwiches,9.95,232.16,Online,Credit Card
22178,2024-03-09,Fries,3.49,825.32,Drive-thru,Credit Card
22179,2024-03-09,Beverages,2.95,939.24,Online,Gift Card
22180,2024-03-09,Sides & Other,4.99,260.18,Drive-thru,Credit Card
22181,2024-03-10,Burgers,12.99,645.94,In-store,Credit Card
22182,2024-03-10,Chicken Sandwiches,9.95,243.18,In-store,Credit Card
22183,2024-03-10,Fries,3.49,732.77,In-store,Credit Card
22184,2024-03-10,Beverages,2.95,830.66,Drive-thru,Credit Card
22185,2024-03-10,Sides & Other,4.99,162.88,In-store,Cash
22186,2024-03-11,Burgers,12.99,590.8,In-store,Credit Card
22187,2024-03-11,Chicken Sandwiches,9.95,168.02,In-store,Credit Card
22188,2024-03-11,Fries,3.49,568.3,In-store,Cash
22189,2024-03-11,Beverages,2.95,600.4,Online,Cash
22190,2024-03-11,Sides & Other,4.99,199.11,Drive-thru,Credit Card
22191,2024-03-12,Burgers,12.99,446.49,Online,Cash
22192,2024-03-12,Chicken Sandwiches,9.95,212.91,In-store,Gift Card
22193,2024-03-12,Fries,3.49,669.51,In-store,Credit Card
22194,2024-03-12,Beverages,2.95,594.69,Drive-thru,Cash
22195,2024-03-12,Sides & Other,4.99,195.0,In-store,Cash
22196,2024-03-13,Burgers,12.99,521.46,In-store,Credit Card
22197,2024-03-13,Chicken Sandwiches,9.95,223.31,In-store,Cash
22198,2024-03-13,Fries,3.49,628.57,In-store,Credit Card
22199,2024-03-13,Beverages,2.95,646.56,In-store,Cash
22200,2024-03-13,Sides & Other,4.99,213.61,Drive-thru,Credit Card
22201,2024-03-14,Burgers,12.99,657.07,In-store,Credit Card
22202,2024-03-14,Chicken Sandwiches,9.95,209.75,In-store,Credit Card
22203,2024-03-14,Fries,3.49,655.19,Online,Gift Card
22204,2024-03-14,Beverages,2.95,627.98,In-store,Cash
22205,2024-03-14,Sides & Other,4.99,173.18,In-store,Cash
22206,2024-03-15,Burgers,12.99,671.41,Online,Credit Card
22207,2024-03-15,Chicken Sandwiches,9.95,283.58,Online,Credit Card
22208,2024-03-15,Fries,3.49,737.56,Drive-thru,Credit Card
22209,2024-03-15,Beverages,2.95,754.3,Online,Cash
22210,2024-03-15,Sides & Other,4.99,229.92,Online,Credit Card
22211,2024-03-16,Burgers,12.99,635.84,Online,Credit Card
22212,2024-03-16,Chicken Sandwiches,9.95,295.42,Online,Credit Card
22213,2024-03-16,Fries,3.49,859.77,Drive-thru,Credit Card
22214,2024-03-16,Beverages,2.95,847.54,In-store,Cash
22215,2024-03-16,Sides & Other,4.99,242.83,Drive-thru,Gift Card
22216,2024-03-17,Burgers,12.99,675.53,Drive-thru,Cash
22217,2024-03-17,Chicken Sandwiches,9.95,241.12,In-store,Credit Card
22218,2024-03-17,Fries,3.49,737.89,Drive-thru,Credit Card
22219,2024-03-17,Beverages,2.95,855.1,Online,Cash
22220,2024-03-17,Sides & Other,4.99,227.78,In-store,Cash
22221,2024-03-18,Burgers,12.99,495.1,In-store,Gift Card
22222,2024-03-18,Chicken Sandwiches,9.95,183.73,Online,Credit Card
22223,2024-03-18,Fries,3.49,603.63,In-store,Cash
22224,2024-03-18,Beverages,2.95,606.9,In-store,Credit Card
22225,2024-03-18,Sides & Other,4.99,167.23,In-store,Credit Card
22226,2024-03-19,Burgers,12.99,598.99,Online,Credit Card
22227,2024-03-19,Chicken Sandwiches,9.95,232.91,In-store,Cash
22228,2024-03-19,Fries,3.49,574.78,Drive-thru,Cash
22229,2024-03-19,Beverages,2.95,581.07,In-store,Credit Card
22230,2024-03-19,Sides & Other,4.99,216.75,In-store,Credit Card
22231,2024-03-20,Burgers,12.99,520.22,Drive-thru,Gift Card
22232,2024-03-20,Chicken Sandwiches,9.95,231.34,Online,Cash
22233,2024-03-20,Fries,3.49,553.0,In-store,Cash
22234,2024-03-20,Beverages,2.95,690.27,Drive-thru,Cash
22235,2024-03-20,Sides & Other,4.99,166.05,In-store,Credit Card
22236,2024-03-21,Burgers,12.99,598.04,Online,Cash
22237,2024-03-21,Chicken Sandwiches,9.95,214.26,Online,Cash
22238,2024-03-21,Fries,3.49,591.6,In-store,Credit Card
22239,2024-03-21,Beverages,2.95,653.24,Drive-thru,Credit Card
22240,2024-03-21,Sides & Other,4.99,219.16,In-store,Gift Card
22241,2024-03-22,Burgers,12.99,648.24,Drive-thru,Credit Card
22242,2024-03-22,Chicken Sandwiches,9.95,260.82,In-store,Cash
22243,2024-03-22,Fries,3.49,808.37,In-store,Credit Card
22244,2024-03-22,Beverages,2.95,713.3,In-store,Cash
22245,2024-03-22,Sides & Other,4.99,282.0,In-store,Cash
22246,2024-03-23,Burgers,12.99,732.68,Online,Cash
22247,2024-03-23,Chicken Sandwiches,9.95,252.43,In-store,Credit Card
22248,2024-03-23,Fries,3.49,750.49,In-store,Credit Card
22249,2024-03-23,Beverages,2.95,857.28,In-store,Credit Card
22250,2024-03-23,Sides & Other,4.99,293.47,Drive-thru,Credit Card
22251,2024-03-24,Burgers,12.99,650.0,In-store,Credit Card
22252,2024-03-24,Chicken Sandwiches,9.95,291.68,Online,Cash
22253,2024-03-24,Fries,3.49,675.8,In-store,Cash
22254,2024-03-24,Beverages,2.95,784.1,Drive-thru,Cash
22255,2024-03-24,Sides & Other,4.99,194.57,In-store,Cash
22256,2024-03-25,Burgers,12.99,531.63,Drive-thru,Cash
22257,2024-03-25,Chicken Sandwiches,9.95,214.78,Drive-thru,Credit Card
22258,2024-03-25,Fries,3.49,562.91,Drive-thru,Credit Card
22259,2024-03-25,Beverages,2.95,543.38,Drive-thru,Credit Card
22260,2024-03-25,Sides & Other,4.99,189.08,Online,Credit Card
22261,2024-03-26,Burgers,12.99,552.78,Online,Credit Card
22262,2024-03-26,Chicken Sandwiches,9.95,211.7,Drive-thru,Credit Card
22263,2024-03-26,Fries,3.49,641.05,Drive-thru,Cash
22264,2024-03-26,Beverages,2.95,602.6,Drive-thru,Cash
22265,2024-03-26,Sides & Other,4.99,208.04,Drive-thru,Credit Card
22266,2024-03-27,Burgers,12.99,623.43,In-store,Cash
22267,2024-03-27,Chicken Sandwiches,9.95,174.83,In-store,Gift Card
22268,2024-03-27,Fries,3.49,639.99,In-store,Credit Card
22269,2024-03-27,Beverages,2.95,650.47,Online,Credit Card
22270,2024-03-27,Sides & Other,4.99,197.67,Online,Credit Card
22271,2024-03-28,Burgers,12.99,576.98,Drive-thru,Gift Card
22272,2024-03-28,Chicken Sandwiches,9.95,203.23,In-store,Credit Card
22273,2024-03-28,Fries,3.49,602.17,Drive-thru,Cash
22274,2024-03-28,Beverages,2.95,665.81,In-store,Credit Card
22275,2024-03-28,Sides & Other,4.99,169.51,In-store,Credit Card
22276,2024-03-29,Burgers,12.99,572.88,Online,Gift Card
22277,2024-03-29,Chicken Sandwiches,9.95,263.22,In-store,Cash
22278,2024-03-29,Fries,3.49,671.83,Drive-thru,Credit Card
22279,2024-03-29,Beverages,2.95,786.39,Drive-thru,Credit Card
22280,2024-03-29,Sides & Other,4.99,244.83,Drive-thru,Credit Card
22281,2024-03-30,Burgers,12.99,601.85,Online,Credit Card
22282,2024-03-30,Chicken Sandwiches,9.95,258.76,In-store,Cash
22283,2024-03-30,Fries,3.49,875.17,In-store,Credit Card
22284,2024-03-30,Beverages,2.95,827.94,Drive-thru,Gift Card
22285,2024-03-30,Sides & Other,4.99,243.03,In-store,Credit Card
22286,2024-03-31,Burgers,12.99,688.26,In-store,Credit Card
22287,2024-03-31,Chicken Sandwiches,9.95,272.79,In-store,Gift Card
22288,2024-03-31,Fries,3.49,729.58,In-store,Credit Card
22289,2024-03-31,Beverages,2.95,764.41,In-store,Gift Card
22290,2024-03-31,Sides & Other,4.99,282.92,In-store,Credit Card
22291,2024-04-01,Burgers,12.99,629.97,Online,Credit Card
22292,2024-04-01,Chicken Sandwiches,9.95,227.01,Drive-thru,Cash
22293,2024-04-01,Fries,3.49,608.39,Drive-thru,Credit Card
22294,2024-04-01,Beverages,2.95,651.28,Online,Gift Card
22295,2024-04-01,Sides & Other,4.99,170.35,In-store,Gift Card
22296,2024-04-02,Burgers,12.99,583.93,In-store,Credit Card
22297,2024-04-02,Chicken Sandwiches,9.95,222.14,Drive-thru,Gift Card
22298,2024-04-02,Fries,3.49,678.0,Drive-thru,Cash
22299,2024-04-02,Beverages,2.95,716.07,Online,Credit Card
22300,2024-04-02,Sides & Other,4.99,157.16,In-store,Credit Card
22301,2024-04-03,Burgers,12.99,645.17,Online,Credit Card
22302,2024-04-03,Chicken Sandwiches,9.95,201.18,Online,Cash
22303,2024-04-03,Fries,3.49,642.61,In-store,Cash
22304,2024-04-03,Beverages,2.95,741.18,Drive-thru,Gift Card
22305,2024-04-03,Sides & Other,4.99,268.06,In-store,Credit Card
22306,2024-04-04,Burgers,12.99,763.75,In-store,Credit Card
22307,2024-04-04,Chicken Sandwiches,9.95,238.17,In-store,Cash
22308,2024-04-04,Fries,3.49,650.6,In-store,Cash
22309,2024-04-04,Beverages,2.95,750.12,In-store,Credit Card
22310,2024-04-04,Sides & Other,4.99,235.56,Online,Cash
22311,2024-04-05,Burgers,12.99,651.0,Drive-thru,Cash
22312,2024-04-05,Chicken Sandwiches,9.95,305.4,In-store,Cash
22313,2024-04-05,Fries,3.49,767.11,Drive-thru,Cash
22314,2024-04-05,Beverages,2.95,861.31,Online,Cash
22315,2024-04-05,Sides & Other,4.99,263.41,In-store,Cash
22316,2024-04-06,Burgers,12.99,791.51,Drive-thru,Credit Card
22317,2024-04-06,Chicken Sandwiches,9.95,316.58,In-store,Cash
22318,2024-04-06,Fries,3.49,823.32,In-store,Cash
22319,2024-04-06,Beverages,2.95,930.51,In-store,Gift Card
22320,2024-04-06,Sides & Other,4.99,230.42,Online,Credit Card
22321,2024-04-07,Burgers,12.99,719.66,Drive-thru,Cash
22322,2024-04-07,Chicken Sandwiches,9.95,285.72,In-store,Cash
22323,2024-04-07,Fries,3.49,797.82,In-store,Credit Card
22324,2024-04-07,Beverages,2.95,927.42,In-store,Cash
22325,2024-04-07,Sides & Other,4.99,247.04,In-store,Cash
22326,2024-04-08,Burgers,12.99,573.24,In-store,Credit Card
22327,2024-04-08,Chicken Sandwiches,9.95,183.1,Drive-thru,Credit Card
22328,2024-04-08,Fries,3.49,591.08,In-store,Cash
22329,2024-04-08,Beverages,2.95,694.77,Drive-thru,Credit Card
22330,2024-04-08,Sides & Other,4.99,215.67,In-store,Credit Card
22331,2024-04-09,Burgers,12.99,539.24,In-store,Credit Card
22332,2024-04-09,Chicken Sandwiches,9.95,211.41,Drive-thru,Credit Card
22333,2024-04-09,Fries,3.49,567.59,In-store,Credit Card
22334,2024-04-09,Beverages,2.95,685.99,Drive-thru,Cash
22335,2024-04-09,Sides & Other,4.99,223.86,In-store,Credit Card
22336,2024-04-10,Burgers,12.99,617.7,Drive-thru,Credit Card
22337,2024-04-10,Chicken Sandwiches,9.95,235.73,Drive-thru,Credit Card
22338,2024-04-10,Fries,3.49,659.87,Drive-thru,Cash
22339,2024-04-10,Beverages,2.95,733.54,In-store,Credit Card
22340,2024-04-10,Sides & Other,4.99,190.15,Online,Credit Card
22341,2024-04-11,Burgers,12.99,624.83,Online,Credit Card
22342,2024-04-11,Chicken Sandwiches,9.95,233.89,Drive-thru,Credit Card
22343,2024-04-11,Fries,3.49,677.48,In-store,Credit Card
22344,2024-04-11,Beverages,2.95,716.79,Drive-thru,Credit Card
22345,2024-04-11,Sides & Other,4.99,146.36,In-store,Gift Card
22346,2024-04-12,Burgers,12.99,744.94,Drive-thru,Gift Card
22347,2024-04-12,Chicken Sandwiches,9.95,245.12,In-store,Credit Card
22348,2024-04-12,Fries,3.49,717.08,In-store,Cash
22349,2024-04-12,Beverages,2.95,868.38,In-store,Credit Card
22350,2024-04-12,Sides & Other,4.99,227.72,Online,Gift Card
22351,2024-04-13,Burgers,12.99,839.32,In-store,Credit Card
22352,2024-04-13,Chicken Sandwiches,9.95,309.93,Online,Gift Card
22353,2024-04-13,Fries,3.49,890.64,Online,Cash
22354,2024-04-13,Beverages,2.95,897.51,In-store,Cash
22355,2024-04-13,Sides & Other,4.99,318.59,In-store,Credit Card
22356,2024-04-14,Burgers,12.99,707.54,In-store,Credit Card
22357,2024-04-14,Chicken Sandwiches,9.95,254.5,Drive-thru,Credit Card
22358,2024-04-14,Fries,3.49,783.05,Drive-thru,Credit Card
22359,2024-04-14,Beverages,2.95,799.45,Drive-thru,Cash
22360,2024-04-14,Sides & Other,4.99,261.38,In-store,Cash
22361,2024-04-15,Burgers,12.99,483.23,In-store,Cash
22362,2024-04-15,Chicken Sandwiches,9.95,177.57,Drive-thru,Credit Card
22363,2024-04-15,Fries,3.49,549.51,In-store,Credit Card
22364,2024-04-15,Beverages,2.95,706.83,Online,Cash
22365,2024-04-15,Sides & Other,4.99,175.78,In-store,Cash
22366,2024-04-16,Burgers,12.99,639.28,In-store,Credit Card
22367,2024-04-16,Chicken Sandwiches,9.95,201.25,In-store,Gift Card
22368,2024-04-16,Fries,3.49,560.43,Drive-thru,Gift Card
22369,2024-04-16,Beverages,2.95,663.32,In-store,Gift Card
22370,2024-04-16,Sides & Other,4.99,233.48,Drive-thru,Credit Card
22371,2024-04-17,Burgers,12.99,575.58,In-store,Gift Card
22372,2024-04-17,Chicken Sandwiches,9.95,211.55,In-store,Credit Card
22373,2024-04-17,Fries,3.49,664.26,Online,Cash
22374,2024-04-17,Beverages,2.95,749.09,In-store,Cash
22375,2024-04-17,Sides & Other,4.99,242.3,In-store,Gift Card
22376,2024-04-18,Burgers,12.99,668.02,In-store,Credit Card
22377,2024-04-18,Chicken Sandwiches,9.95,215.89,Drive-thru,Credit Card
22378,2024-04-18,Fries,3.49,605.1,In-store,Credit Card
22379,2024-04-18,Beverages,2.95,720.33,In-store,Credit Card
22380,2024-04-18,Sides & Other,4.99,217.15,Drive-thru,Credit Card
22381,2024-04-19,Burgers,12.99,608.39,Online,Cash
22382,2024-04-19,Chicken Sandwiches,9.95,232.45,Online,Cash
22383,2024-04-19,Fries,3.49,772.32,Online,Gift Card
22384,2024-04-19,Beverages,2.95,841.56,Online,Credit Card
22385,2024-04-19,Sides & Other,4.99,242.05,Drive-thru,Credit Card
22386,2024-04-20,Burgers,12.99,703.12,In-store,Gift Card
22387,2024-04-20,Chicken Sandwiches,9.95,284.54,Drive-thru,Credit Card
22388,2024-04-20,Fries,3.49,807.43,In-store,Gift Card
22389,2024-04-20,Beverages,2.95,989.69,Drive-thru,Cash
22390,2024-04-20,Sides & Other,4.99,311.85,In-store,Credit Card
22391,2024-04-21,Burgers,12.99,564.26,In-store,Gift Card
22392,2024-04-21,Chicken Sandwiches,9.95,239.26,Online,Credit Card
22393,2024-04-21,Fries,3.49,706.01,Drive-thru,Credit Card
22394,2024-04-21,Beverages,2.95,841.21,In-store,Cash
22395,2024-04-21,Sides & Other,4.99,244.35,Online,Gift Card
22396,2024-04-22,Burgers,12.99,460.95,In-store,Cash
22397,2024-04-22,Chicken Sandwiches,9.95,186.7,Drive-thru,Credit Card
22398,2024-04-22,Fries,3.49,568.49,Online,Gift Card
22399,2024-04-22,Beverages,2.95,680.65,In-store,Gift Card
22400,2024-04-22,Sides & Other,4.99,194.63,Online,Credit Card
22401,2024-04-23,Burgers,12.99,515.83,Drive-thru,Gift Card
22402,2024-04-23,Chicken Sandwiches,9.95,216.85,In-store,Credit Card
22403,2024-04-23,Fries,3.49,604.32,Online,Cash
22404,2024-04-23,Beverages,2.95,688.54,Online,Gift Card
22405,2024-04-23,Sides & Other,4.99,245.68,In-store,Credit Card
22406,2024-04-24,Burgers,12.99,661.8,In-store,Gift Card
22407,2024-04-24,Chicken Sandwiches,9.95,194.23,Online,Gift Card
22408,2024-04-24,Fries,3.49,690.92,In-store,Cash
22409,2024-04-24,Beverages,2.95,758.82,In-store,Credit Card
22410,2024-04-24,Sides & Other,4.99,175.84,Online,Cash
22411,2024-04-25,Burgers,12.99,631.74,In-store,Cash
22412,2024-04-25,Chicken Sandwiches,9.95,259.63,In-store,Credit Card
22413,2024-04-25,Fries,3.49,613.21,Drive-thru,Credit Card
22414,2024-04-25,Beverages,2.95,704.48,Drive-thru,Credit Card
22415,2024-04-25,Sides & Other,4.99,239.37,Drive-thru,Cash
22416,2024-04-26,Burgers,12.99,690.23,Drive-thru,Credit Card
22417,2024-04-26,Chicken Sandwiches,9.95,272.43,Online,Credit Card
22418,2024-04-26,Fries,3.49,772.17,In-store,Credit Card
22419,2024-04-26,Beverages,2.95,857.44,In-store,Cash
22420,2024-04-26,Sides & Other,4.99,196.2,In-store,Credit Card
22421,2024-04-27,Burgers,12.99,838.38,In-store,Cash
22422,2024-04-27,Chicken Sandwiches,9.95,326.48,Online,Cash
22423,2024-04-27,Fries,3.49,843.39,In-store,Gift Card
22424,2024-04-27,Beverages,2.95,951.54,Online,Gift Card
22425,2024-04-27,Sides & Other,4.99,213.99,Drive-thru,Credit Card
22426,2024-04-28,Burgers,12.99,724.75,In-store,Credit Card
22427,2024-04-28,Chicken Sandwiches,9.95,280.1,In-store,Credit Card
22428,2024-04-28,Fries,3.49,773.39,Drive-thru,Credit Card
22429,2024-04-28,Beverages,2.95,907.01,In-store,Cash
22430,2024-04-28,Sides & Other,4.99,235.67,Online,Cash
22431,2024-04-29,Burgers,12.99,567.72,Drive-thru,Gift Card
22432,2024-04-29,Chicken Sandwiches,9.95,184.63,Online,Cash
22433,2024-04-29,Fries,3.49,604.4,In-store,Cash
22434,2024-04-29,Beverages,2.95,669.61,In-store,Gift Card
22435,2024-04-29,Sides & Other,4.99,198.84,Drive-thru,Credit Card
22436,2024-04-30,Burgers,12.99,535.11,Drive-thru,Cash
22437,2024-04-30,Chicken Sandwiches,9.95,210.1,Drive-thru,Cash
22438,2024-04-30,Fries,3.49,656.24,In-store,Credit Card
22439,2024-04-30,Beverages,2.95,683.61,In-store,Credit Card
22440,2024-04-30,Sides & Other,4.99,154.27,Online,Credit Card
22441,2024-05-01,Burgers,12.99,738.51,In-store,Cash
22442,2024-05-01,Chicken Sandwiches,9.95,270.47,In-store,Cash
22443,2024-05-01,Fries,3.49,640.66,In-store,Cash
22444,2024-05-01,Beverages,2.95,861.4,In-store,Cash
22445,2024-05-01,Sides & Other,4.99,205.75,In-store,Cash
22446,2024-05-02,Burgers,12.99,646.25,Online,Cash
22447,2024-05-02,Chicken Sandwiches,9.95,244.0,In-store,Credit Card
22448,2024-05-02,Fries,3.49,685.15,In-store,Credit Card
22449,2024-05-02,Beverages,2.95,808.56,Drive-thru,Cash
22450,2024-05-02,Sides & Other,4.99,199.94,In-store,Credit Card
22451,2024-05-03,Burgers,12.99,658.96,In-store,Cash
